t_list,x_list,v0_scn,L_scn,n_scn,N. file,LWR_flag
"[188.16000000000003, 188.21000000000004, 188.26000000000002, 188.31, 188.36, 188.41000000000003, 188.46, 188.51, 188.56, 188.61, 188.66000000000003, 188.71, 188.76000000000002]","[array([18.61295376, 19.32420895, 20.07400418, 20.85844556, 21.67417919,
       22.51829173, 23.38823059, 24.28174749, 25.1968482 , 26.13175536,
       27.08487478, 28.05477391, 29.04015908]), array([35.31252504, 36.60532168, 37.89375092, 39.17798164, 40.45817746,
       41.73449664, 43.00709245, 44.27611285, 45.54170083, 46.80399444,
       48.0631271 , 49.31922733, 50.5724191 ]), array([63.07850659, 64.26749036, 65.45647413, 66.6454579 , 67.83444168,
       69.02342545, 70.21240922, 71.40139299, 72.59037676, 73.77936053,
       74.96834431, 76.15732808, 77.34631185])]",23.779675434299126,9.342875819441504,5,7,Log
"[220.96, 221.01000000000002, 221.06, 221.11, 221.16000000000003, 221.21000000000004, 221.26000000000002, 221.31, 221.36]","[array([42.12690821, 43.07196899, 44.10140353, 45.19913854, 46.35284936,
       47.55280152, 48.79111821, 50.06131677, 51.35797717]), array([52.48719078, 54.27052981, 56.02217934, 57.74312903, 59.43440656,
       61.09707138, 62.73221109, 64.34093199, 65.9243552 ]), array([74.35191529, 75.56129714, 76.77067898, 77.98006083, 79.18944267,
       80.39882452, 81.60820636, 82.81758821, 84.02697005])]",24.18763689877878,4.937806976796277,6,7,Log
"[166.56, 166.61, 166.66000000000003, 166.71, 166.76000000000002, 166.81, 166.86, 166.91000000000003, 166.96, 167.01000000000002, 167.06, 167.11, 167.16000000000003, 167.21000000000004, 167.26000000000002, 167.31, 167.36]","[array([19.0110689 , 20.26583396, 21.50438514, 22.72730716, 23.93513705,
       25.12837174, 26.30747464, 27.47287912, 28.6249926 , 29.76419907,
       30.89086228, 32.00532597, 33.10791644, 34.19894315, 35.27870144,
       36.3474711 , 37.40551883]), array([46.61165679, 47.12308884, 47.66476599, 48.23245811, 48.82267429,
       49.43248666, 50.05940217, 50.70127622, 51.35624504, 52.02267452,
       52.69911949, 53.38429739, 54.0770623 , 54.776387  , 55.4813433 ,
       56.19109475, 56.90488259]), array([54.36652397, 55.30800095, 56.23704184, 57.15386494, 58.05869846,
       58.95177995, 59.83335608, 60.70368143, 61.56301825, 62.41163543,
       63.2498085 , 64.07781772, 64.89594806, 65.70448783, 66.50372911,
       67.29396493, 68.07548986]), array([70.76023359, 71.36551673, 71.97079986, 72.57608299, 73.18136613,
       73.78664926, 74.3919324 , 74.99721553, 75.60249866, 76.2077818 ,
       76.81306493, 77.41834806, 78.0236312 , 78.62891433, 79.23419747,
       79.8394806 , 80.44476373])]",12.1056626736899,3.4249136540575824,7,7,Log
"[36.44, 36.489999999999995, 36.54, 36.59, 36.64, 36.69, 36.74, 36.790000000000006, 36.84, 36.89, 36.94, 36.99, 37.04]","[array([30.03133363, 30.51225207, 31.0060568 , 31.51110336, 32.0260696 ,
       32.54987422, 33.08161742, 33.62054328, 34.1660095 , 34.71746411,
       35.27442724, 35.83648072, 36.4032568 ]), array([35.18261507, 35.91215076, 36.64174517, 37.37139807, 38.10110924,
       38.83087846, 39.56070549, 40.29059011, 41.0205321 , 41.75053124,
       42.48058732, 43.2107001 , 43.94086939]), array([69.58134328, 70.35588254, 71.13042181, 71.90496107, 72.67950033,
       73.4540396 , 74.22857886, 75.00311813, 75.77765739, 76.55219666,
       77.32673592, 78.10127518, 78.87581445])]",15.490785286374786,2.0,0,8,Lin
"[50.24, 50.290000000000006, 50.34, 50.39, 50.440000000000005, 50.49, 50.540000000000006, 50.59, 50.64, 50.69, 50.74, 50.790000000000006, 50.84, 50.89, 50.94, 50.99, 51.04]","[array([37.29949592, 37.8274142 , 38.42622304, 39.07880155, 39.77398447,
       40.50401306, 41.26323233, 42.04737723, 42.85313219, 43.67786103,
       44.5194239 , 45.37605949, 46.24629632, 47.12888984, 48.02277394,
       48.92703025, 49.84086041]), array([43.13368486, 44.28735036, 45.44223867, 46.59832563, 47.75558784,
       48.9140027 , 50.07354824, 51.23420326, 52.39594717, 53.55876008,
       54.72262255, 55.88751587, 57.05342181, 58.22032272, 59.38820136,
       60.55704107, 61.72682563]), array([70.19815867, 71.53496883, 72.871779  , 74.20858916, 75.54539932,
       76.88220948, 78.21901964, 79.55582981, 80.89263997, 82.22945013,
       83.56626029, 84.90307046, 86.23988062, 87.57669078, 88.91350094,
       90.2503111 , 91.58712127])]",26.73620324445371,3.7204123009877126,1,8,Lin
"[102.24000000000001, 102.29, 102.34, 102.39000000000001, 102.44000000000001, 102.49000000000001, 102.54000000000002, 102.59000000000002, 102.64000000000001, 102.69000000000001, 102.74000000000001, 102.79000000000002, 102.84000000000002, 102.89000000000001, 102.94000000000001, 102.99000000000001, 103.04]","[array([44.34172903, 45.26135011, 46.18680256, 47.11851112, 48.05675833,
       49.00171702, 49.95347356, 50.91204891, 51.87741257, 52.84949581,
       53.82820106, 54.81341039, 55.80499062, 56.802798  , 57.80668233,
       58.81648925, 59.83206332]), array([53.47732555, 54.49170584, 55.52282367, 56.56891924, 57.62852207,
       58.70038753, 59.78344896, 60.87678709, 61.97960234, 63.09119499,
       64.21094466, 65.33830206, 66.4727766 , 67.61392954, 68.76136494,
       69.91472267, 71.07367724]), array([64.39488833, 65.85365521, 67.31242208, 68.77118896, 70.22995584,
       71.68872271, 73.14748959, 74.60625646, 76.06502334, 77.52379021,
       78.98255709, 80.44132396, 81.90009084, 83.35885771, 84.81762459,
       86.27639146, 87.73515834])]",29.1753375047976,3.3935316138508687,2,8,Lin
"[108.84000000000002, 108.89000000000001, 108.94000000000001, 108.99000000000001, 109.04, 109.09, 109.14000000000001, 109.19000000000001, 109.24000000000001, 109.29, 109.34, 109.39000000000001, 109.44000000000001]","[array([54.84994721, 55.45573184, 56.12115465, 56.83043405, 57.57374322,
       58.34447373, 59.13792217, 59.95061041, 60.77987332, 61.62361882,
       62.48016385, 63.34813526, 64.22639507]), array([58.56445969, 59.6146168 , 60.66712513, 61.72189525, 62.77884327,
       63.83789043, 64.89896229, 65.96198905, 67.0269047 , 68.09364699,
       69.16215668, 70.23237798, 71.30425789]), array([72.09558373, 73.3264676 , 74.55735147, 75.78823533, 77.0191192 ,
       78.25000307, 79.48088694, 80.71177081, 81.94265468, 83.17353854,
       84.40442241, 85.63530628, 86.86619015])]",24.617677363772227,2.0,3,8,Lin
"[130.04, 130.09, 130.14, 130.19, 130.24, 130.29000000000002, 130.34, 130.39, 130.44]","[array([33.52257836, 35.10717206, 36.68784369, 38.26498582, 39.83890172,
       41.4098374 , 42.97799981, 44.54356737, 46.10669727]), array([70.299416  , 71.10999933, 72.02814379, 73.02443557, 74.08083264,
       75.18532343, 76.32942907, 77.50690756, 78.71300049]), array([77.15612947, 78.93642809, 80.71672671, 82.49702533, 84.27732395,
       86.05762257, 87.83792119, 89.6182198 , 91.39851842])]",35.60597238060654,3.998904097840581,4,8,Lin
"[215.24, 215.29000000000002, 215.34, 215.39, 215.44, 215.49, 215.54000000000002, 215.59, 215.64000000000001, 215.69, 215.74, 215.79000000000002, 215.84, 215.89, 215.94, 215.99, 216.04, 216.09, 216.14, 216.19, 216.24]","[array([34.8964952 , 35.26555293, 35.69076432, 36.15639607, 36.6529235 ,
       37.17406306, 37.7154064 , 38.2737263 , 38.84657195, 39.43203172,
       40.02857797, 40.63497029, 41.2501844 , 41.87336248, 42.50377578,
       43.14080154, 43.78390197, 44.43260949, 45.08651183, 45.74524594,
       46.40848914]), array([38.09751878, 38.91065247, 39.72401635, 40.5376083 , 41.35142623,
       42.16546808, 42.97973181, 43.79421543, 44.60891696, 45.42383448,
       46.23896605, 47.0543098 , 47.86986387, 48.68562644, 49.50159569,
       50.31776986, 51.13414718, 51.95072595, 52.76750443, 53.58448096,
       54.40165389]), array([61.94269876, 62.83015116, 63.71760356, 64.60505596, 65.49250836,
       66.37996076, 67.26741317, 68.15486557, 69.04231797, 69.92977037,
       70.81722277, 71.70467517, 72.59212757, 73.47957997, 74.36703237,
       75.25448477, 76.14193717, 77.02938957, 77.91684197, 78.80429438,
       79.69174678])]",17.749048015450036,2.0,5,8,Lin
"[222.64000000000001, 222.69, 222.74, 222.79000000000002, 222.84, 222.89, 222.94, 222.99, 223.04, 223.09, 223.14, 223.19, 223.24, 223.29000000000002, 223.34, 223.39, 223.44]","[array([44.44424043, 43.68584507, 43.55607275, 43.57921138, 43.68302389,
       43.8388228 , 44.03172344, 44.25282481, 44.49630002, 44.75808965,
       45.03522817, 45.32547578, 45.62708874, 45.93867895, 46.25911737,
       46.58747593, 46.92297713]), array([44.85797744, 45.37557468, 45.89323929, 46.41097097, 46.92876944,
       47.44663439, 47.96456554, 48.48256259, 49.00062526, 49.51875327,
       50.03694631, 50.55520413, 51.07352643, 51.59191295, 52.1103634 ,
       52.62887751, 53.14745501]), array([75.50795893, 76.07106621, 76.6341735 , 77.19728079, 77.76038808,
       78.32349536, 78.88660265, 79.44970994, 80.01281722, 80.57592451,
       81.1390318 , 81.70213909, 82.26524637, 82.82835366, 83.39146095,
       83.95456824, 84.51767552])]",11.262145746358254,2.4789553882307054,6,8,Lin
"[225.24, 225.29000000000002, 225.34, 225.39, 225.44, 225.49, 225.54000000000002, 225.59, 225.64000000000001, 225.69, 225.74, 225.79000000000002, 225.84, 225.89, 225.94, 225.99, 226.04, 226.09, 226.14, 226.19, 226.24]","[array([35.10710391, 35.5341475 , 35.96137017, 36.38877061, 36.8163474 ,
       37.24409917, 37.67202467, 38.10012268, 38.52839172, 38.95683067,
       39.38543826, 39.81421339, 40.24315447, 40.67226065, 41.10153065,
       41.53096346, 41.96055739, 42.39031185, 42.82022554, 43.25029757,
       43.68052609]), array([48.35795769, 48.81646093, 49.27505064, 49.73372634, 50.19248751,
       50.65133363, 51.11026424, 51.56927887, 52.02837699, 52.48755816,
       52.9468219 , 53.40616779, 53.86559524, 54.32510392, 54.78469333,
       55.24436309, 55.70411255, 56.16394147, 56.62384936, 57.08383587,
       57.54390027]), array([71.01349684, 71.51634773, 72.01919861, 72.52204949, 73.02490037,
       73.52775125, 74.03060214, 74.53345302, 75.0363039 , 75.53915478,
       76.04200567, 76.54485655, 77.04770743, 77.55055831, 78.0534092 ,
       78.55626008, 79.05911096, 79.56196184, 80.06481272, 80.56766361,
       81.07051449])]",10.057017644904317,2.0,7,8,Lin
"[227.04, 227.09, 227.14, 227.19, 227.24, 227.29000000000002, 227.34, 227.39, 227.44, 227.49, 227.54000000000002, 227.59, 227.64000000000001, 227.69, 227.74, 227.79000000000002, 227.84]","[array([50.78102094, 49.81669342, 49.33937725, 49.10780426, 49.03237949,
       49.06800037, 49.18814023, 49.37561172, 49.61850842, 49.90816863,
       50.23804699, 50.60305283, 50.99912681, 51.42296738, 51.87184132,
       52.34345887, 52.83587318]), array([54.80184732, 55.40737693, 56.04023223, 56.69736439, 57.37625259,
       58.0747844 , 58.79116813, 59.52386939, 60.27156162, 61.03308912,
       61.8074366 , 62.59370803, 63.39110687, 64.19892186, 65.0165133 ,
       65.84330555, 66.67877694]), array([70.40541809, 71.69153593, 72.97765376, 74.2637716 , 75.54988943,
       76.83600727, 78.12212511, 79.40824294, 80.69436078, 81.98047862,
       83.26659645, 84.55271429, 85.83883212, 87.12494996, 88.4110678 ,
       89.69718563, 90.98330347])]",25.72235672350776,8.437179482702328,8,8,Lin
"[237.64000000000001, 237.69, 237.74, 237.79000000000002, 237.84, 237.89, 237.94, 237.99, 238.04]","[array([34.19418497, 35.24053512, 36.27293151, 37.29346846, 38.30378663,
       39.30524797, 40.29902458, 41.28614654, 42.2675331 ]), array([59.35351445, 59.51302887, 59.84670571, 60.29942247, 60.84015741,
       61.44940178, 62.11393226, 62.82430707, 63.57349829]), array([66.69507987, 68.16620614, 69.63733241, 71.10845868, 72.57958495,
       74.05071122, 75.52183749, 76.99296376, 78.46409003])]",29.42252539712137,7.130218347019011,9,8,Lin
"[239.84, 239.89, 239.94, 239.99, 240.04, 240.09, 240.14, 240.19, 240.24]","[array([48.59390635, 49.17266854, 49.83009256, 50.54207772, 51.29477691,
       52.07936645, 52.88980776, 53.72176161, 54.57198037]), array([52.1040819 , 53.24924376, 54.39460399, 55.5401611 , 56.68591361,
       57.83186008, 58.97799905, 60.12432911, 61.27084886]), array([83.16761012, 84.39146948, 85.61532884, 86.8391882 , 88.06304756,
       89.28690692, 90.51076628, 91.73462564, 92.958485  ])]",24.47718720371788,2.0,10,8,Lin
"[243.44, 243.49, 243.54000000000002, 243.59, 243.64000000000001, 243.69, 243.74, 243.79000000000002, 243.84, 243.89, 243.94, 243.99, 244.04, 244.09, 244.14, 244.19, 244.24]","[array([53.06612961, 53.60382103, 54.15219595, 54.71009713, 55.27656616,
       55.85079785, 56.43210512, 57.01990045, 57.61367503, 58.21298596,
       58.81744176, 59.42669648, 60.04044258, 60.65840573, 61.28033979,
       61.90601937, 62.5352428 ]), array([58.34896867, 59.07830675, 59.80881393, 60.54045854, 61.27321018,
       62.00703991, 62.74191969, 63.47782299, 64.21472429, 64.95259921,
       65.69142407, 66.43117635, 67.17183438, 67.91337737, 68.65578521,
       69.3990385 , 70.14311868]), array([71.8065619 , 72.66251114, 73.51846039, 74.37440964, 75.23035889,
       76.08630813, 76.94225738, 77.79820663, 78.65415588, 79.51010512,
       80.36605437, 81.22200362, 82.07795287, 82.93390211, 83.78985136,
       84.64580061, 85.50174985])]",17.118984947449924,2.0,11,8,Lin
"[251.64000000000001, 251.69, 251.74, 251.79000000000002, 251.84, 251.89, 251.94, 251.99, 252.04, 252.09, 252.14, 252.19, 252.24, 252.29000000000002, 252.34, 252.39, 252.44, 252.49, 252.54000000000002, 252.59, 252.64000000000001]","[array([22.20522727, 23.18883397, 24.17191545, 25.15452423, 26.13669915,
       27.11847053, 28.09986292, 29.08089676, 30.06158944, 31.04195603,
       32.02200974, 33.00176232, 33.98122429, 34.96040517, 35.93931367,
       36.91795773, 37.89634471, 38.87448139, 39.85237413, 40.83002886,
       41.80745115]), array([65.14310879, 65.63375701, 66.18820267, 66.78810942, 67.42253464,
       68.08432855, 68.76851144, 69.47145526, 70.19041616, 70.92326122,
       71.66829089, 72.42412647, 73.18963333, 73.96386167, 74.74600661,
       75.53537987, 76.33138828, 77.13351637, 77.94131187, 78.75437367,
       79.57234699]), array([68.68525952, 69.71721915, 70.74917878, 71.78113841, 72.81309804,
       73.84505767, 74.8770173 , 75.90897692, 76.94093655, 77.97289618,
       79.00485581, 80.03681544, 81.06877507, 82.1007347 , 83.13269433,
       84.16465396, 85.19661359, 86.22857322, 87.26053285, 88.29249247,
       89.3244521 ])]",20.63919258258695,2.0,12,8,Lin
"[290.84000000000003, 290.89000000000004, 290.94000000000005, 290.99, 291.04, 291.09000000000003, 291.14, 291.19, 291.24, 291.29, 291.34000000000003, 291.39000000000004, 291.44000000000005]","[array([20.18738595, 20.78268551, 21.38577034, 21.99644238, 22.61450852,
       23.23978104, 23.87207718, 24.51121957, 25.15703651, 25.80936172,
       26.46803426, 27.13289764, 27.80380127]), array([42.29365145, 43.13118999, 43.97551694, 44.82635293, 45.68343719,
       46.54652639, 47.41539209, 48.28981977, 49.16960818, 50.05456817,
       50.9445215 , 51.83929894, 52.73874155]), array([75.46593632, 76.78482973, 78.10372314, 79.42261655, 80.74150996,
       82.06040338, 83.37929679, 84.6981902 , 86.01708361, 87.33597702,
       88.65487043, 89.97376384, 91.29265726])]",26.377868230459324,12.194694632224916,13,8,Lin
"[350.64, 350.69, 350.74, 350.78999999999996, 350.84, 350.89, 350.93999999999994, 350.98999999999995, 351.03999999999996, 351.09, 351.14, 351.19, 351.24, 351.28999999999996, 351.34, 351.39, 351.43999999999994, 351.48999999999995, 351.53999999999996, 351.59, 351.64]","[array([34.07341644, 34.18446643, 34.52966259, 34.991733  , 35.52733611,
       36.11470942, 36.74108444, 37.3982129 , 38.08039897, 38.78351623,
       39.50445768, 40.24081997, 40.99069561, 41.75254206, 42.52508805,
       43.30727417, 44.09820661, 44.89712188, 45.70336035, 46.5163498 ,
       47.33558937]), array([36.10997558, 37.10948109, 38.10939971, 39.10972639, 40.11045619,
       41.11158429, 42.11310592, 43.11501643, 44.11731126, 45.11998596,
       46.1230361 , 47.12645741, 48.13024565, 49.13439671, 50.13890649,
       51.143771  , 52.14898634, 53.15454869, 54.16045422, 55.16669925,
       56.17328014]), array([60.45659703, 61.55680464, 62.65701224, 63.75721984, 64.85742744,
       65.95763505, 67.05784265, 68.15805025, 69.25825786, 70.35846546,
       71.45867306, 72.55888066, 73.65908827, 74.75929587, 75.85950347,
       76.95971107, 78.05991868, 79.16012628, 80.26033388, 81.36054149,
       82.46074909])]",22.00415205674183,2.2330569617672102,14,8,Lin
"[368.84, 368.89, 368.93999999999994, 368.98999999999995, 369.03999999999996, 369.09, 369.14, 369.19, 369.24, 369.28999999999996, 369.34, 369.39, 369.43999999999994]","[array([40.1943434 , 40.69106119, 41.20403997, 41.7309421 , 42.26994046,
       42.8195767 , 43.37866128, 43.94621255, 44.52140896, 45.10355366,
       45.69204787, 46.28637538, 46.88608645]), array([45.08792954, 45.85513511, 46.62245546, 47.38988989, 48.15743773,
       48.92509832, 49.69287098, 50.46075505, 51.22874989, 51.99685485,
       52.76506928, 53.53339256, 54.30182406]), array([73.75575961, 74.58044115, 75.40512269, 76.22980423, 77.05448577,
       77.87916731, 78.70384885, 79.52853039, 80.35321193, 81.17789347,
       82.00257501, 82.82725655, 83.65193809])]",16.493630809893475,2.0,15,8,Lin
"[414.43999999999994, 414.48999999999995, 414.53999999999996, 414.59, 414.64, 414.69, 414.74, 414.78999999999996, 414.84]","[array([15.62518069, 16.58839486, 17.55159665, 18.51478624, 19.47796433,
       20.44113078, 21.404286  , 22.36743031, 23.33056396]), array([49.2779378 , 50.23423641, 51.19068662, 52.1472878 , 53.10403756,
       54.06093633, 55.01798272, 55.97517564, 56.93251426]), array([79.46040868, 80.48449078, 81.50857288, 82.53265497, 83.55673707,
       84.58081916, 85.60490126, 86.62898335, 87.65306545])]",20.481641909711428,2.0,16,8,Lin
"[477.84, 477.89, 477.93999999999994, 477.98999999999995, 478.03999999999996, 478.09, 478.14, 478.19, 478.24, 478.29, 478.34000000000003, 478.39, 478.44, 478.49, 478.53999999999996, 478.59, 478.64, 478.69, 478.74, 478.78999999999996, 478.84]","[array([19.1252018 , 20.0327207 , 20.94075508, 21.84929936, 22.7583469 ,
       23.66789169, 24.57792847, 25.48845222, 26.39945695, 27.3109367 ,
       28.22288678, 29.13530259, 30.04817878, 30.96150947, 31.87529048,
       32.78951747, 33.70418575, 34.61928955, 35.53482513, 36.45078829,
       37.367175  ]), array([35.66345425, 36.63106871, 37.59892225, 38.56701296, 39.53533857,
       40.503897  , 41.47268642, 42.44170509, 43.4109509 , 44.38042174,
       45.35011596, 46.3200319 , 47.29016764, 48.26052107, 49.23109067,
       50.20187485, 51.17287188, 52.14407966, 53.11549679, 54.0871217 ,
       55.05895289]), array([64.20887785, 65.25933768, 66.30979751, 67.36025734, 68.41071716,
       69.46117699, 70.51163682, 71.56209665, 72.61255648, 73.66301631,
       74.71347613, 75.76393596, 76.81439579, 77.86485562, 78.91531545,
       79.96577528, 81.0162351 , 82.06669493, 83.11715476, 84.16761459,
       85.21807442])]",21.009196567494012,2.2545230174684883,17,8,Lin
"[522.64, 522.6899999999999, 522.74, 522.79, 522.8399999999999, 522.8899999999999, 522.9399999999999, 522.99, 523.04]","[array([19.0733761 , 19.38430665, 19.7292323 , 20.10428998, 20.50630898,
       20.93264942, 21.38108382, 21.84971438, 22.33690665]), array([33.80940886, 34.6837555 , 35.56249273, 36.44547959, 37.33258249,
       38.22367474, 39.11863581, 40.01735134, 40.91971242]), array([69.70735711, 70.98311387, 72.25887063, 73.53462739, 74.81038415,
       76.08614092, 77.36189768, 78.63765444, 79.9134112 ])]",25.515135237070762,11.358251823200325,18,8,Lin
"[593.04, 593.0899999999999, 593.14, 593.19, 593.24, 593.29, 593.3399999999999, 593.39, 593.4399999999999, 593.49, 593.54, 593.5899999999999, 593.64, 593.69, 593.74, 593.79, 593.84, 593.89, 593.94, 593.99, 594.04, 594.0899999999999, 594.14, 594.19, 594.24, 594.29, 594.3399999999999, 594.39, 594.4399999999999]","[array([32.21455126, 32.71898718, 33.25097095, 33.81204824, 34.40217279,
       35.02044788, 35.66555384, 36.33599645, 37.03024303, 37.74679815,
       38.48423889, 39.24123676, 40.01656096, 40.80907826, 41.61774495,
       42.44160602, 43.27978486, 44.13147868, 44.99594641, 45.87250992,
       46.7605434 , 47.6594714 , 48.56875893, 49.48791341, 50.41647743,
       51.35402716, 52.30016698, 53.25452843, 54.2167684 ]), array([39.65356444, 40.35465543, 41.11621002, 41.92627981, 42.77639855,
       43.66031026, 44.57323189, 45.51141638, 46.47185833, 47.45210619,
       48.45012493, 49.46420761, 50.49290507, 51.53497375, 52.58933457,
       53.65504825, 54.73128891, 55.81732775, 56.91251294, 58.01626455,
       59.12806039, 60.24743089, 61.37394773, 62.50722337, 63.64690349,
       64.7926645 , 65.94420812, 67.10125973, 68.26356631]), array([48.64190589, 50.14190589, 51.64190589, 53.14190589, 54.64190589,
       56.14190589, 57.64190589, 59.14190589, 60.64190589, 62.14190589,
       63.64190589, 65.14190589, 66.64190589, 68.14190589, 69.64190589,
       71.14190589, 72.64190589, 74.14190589, 75.64190589, 77.14190589,
       78.64190589, 80.14190589, 81.64190589, 83.14190589, 84.64190589,
       86.14190589, 87.64190589, 89.14190589, 90.64190589])]",30.0,5.0,19,8,Lin
"[256.44000000000005, 256.49000000000007, 256.5400000000001, 256.59000000000003, 256.64000000000004, 256.69000000000005, 256.74, 256.79, 256.84000000000003, 256.89000000000004, 256.94000000000005, 256.99, 257.04, 257.09000000000003, 257.14, 257.19, 257.24]","[array([44.43890326, 42.28478444, 41.98242361, 42.01286112, 42.21593635,
       42.52943037, 42.92139136, 43.37282519, 43.87135063, 44.40836522,
       44.97760252, 45.57433386, 46.19488409, 46.83633151, 47.4963036 ,
       48.17284817, 48.86433389]), array([44.45345172, 43.60226028, 43.83319197, 44.26966866, 44.81275874,
       45.42403313, 46.08375996, 46.78021127, 47.50574355, 48.25504695,
       49.02425416, 49.81044737, 50.61135918, 51.42518735, 52.25046855,
       53.08599895, 53.93077266]), array([44.63945743, 45.68984564, 46.740713  , 47.79205293, 48.84385899,
       49.89612489, 50.94884448, 52.00201176, 53.05562082, 54.10966594,
       55.16414147, 56.21904189, 57.27436182, 58.33009599, 59.3862392 ,
       60.4427864 , 61.49973264]), array([66.85510776, 68.00914856, 69.16318936, 70.31723015, 71.47127095,
       72.62531175, 73.77935255, 74.93339335, 76.08743415, 77.24147494,
       78.39551574, 79.54955654, 80.70359734, 81.85763814, 83.01167894,
       84.16571973, 85.31976053])]",23.08081596803904,2.0,20,8,Lin
"[36.44, 36.489999999999995, 36.54, 36.59, 36.64, 36.69, 36.74, 36.790000000000006, 36.84, 36.89, 36.94, 36.99, 37.04]","[array([30.03133363, 30.30670089, 30.61704665, 30.95715313, 31.32303361,
       31.71154459, 32.12013938, 32.54671684, 32.989511  , 33.44701698,
       33.91793328, 34.40112664, 34.89559917]), array([35.18261507, 36.07541566, 36.96270934, 37.84446093, 38.72063543,
       39.59119785, 40.45611386, 41.31534888, 42.16886872, 43.01663928,
       43.8586274 , 44.69479967, 45.5251233 ]), array([69.58134328, 69.91831492, 70.25528657, 70.59225821, 70.92922985,
       71.2662015 , 71.60317314, 71.94014479, 72.27711643, 72.61408807,
       72.95105972, 73.28803136, 73.62500301])]",6.739432881840727,2.4118642894864224,0,8,Log
"[50.24, 50.290000000000006, 50.34, 50.39, 50.440000000000005, 50.49, 50.540000000000006, 50.59, 50.64, 50.69, 50.74, 50.790000000000006, 50.84, 50.89, 50.94, 50.99, 51.04]","[array([37.29949592, 36.97936038, 36.92585146, 37.06185113, 37.34248464,
       37.73847144, 38.22925799, 38.79966565, 39.43805271, 40.13523094,
       40.88377723, 41.67758599, 42.51155528, 43.3813675 , 44.28332437,
       45.21423561, 46.17132237]), array([43.13368486, 44.54983892, 45.9583672 , 47.35957268, 48.75374994,
       50.14118503, 51.52215558, 52.89693054, 54.26577038, 55.62892702,
       56.98664418, 58.33915699, 59.68669243, 61.0294692 , 62.36769849,
       63.70158316, 65.03131853]), array([70.19815867, 71.44610966, 72.69406065, 73.94201164, 75.18996264,
       76.43791363, 77.68586462, 78.93381561, 80.1817666 , 81.42971759,
       82.67766858, 83.92561957, 85.17357057, 86.42152156, 87.66947255,
       88.91742354, 90.16537453])]",24.959019824563647,8.673744517417997,1,8,Log
"[102.24000000000001, 102.29, 102.34, 102.39000000000001, 102.44000000000001, 102.49000000000001, 102.54000000000002, 102.59000000000002, 102.64000000000001, 102.69000000000001, 102.74000000000001, 102.79000000000002, 102.84000000000002, 102.89000000000001, 102.94000000000001, 102.99000000000001, 103.04]","[array([44.34172903, 45.04319872, 45.78457735, 46.5659097 , 47.38632548,
       48.2444048 , 49.13841069, 50.06645467, 51.02659138, 52.01688615,
       53.03544851, 54.08046535, 55.15020859, 56.24304477, 57.35743005,
       58.49191967, 59.64515847]), array([53.47732555, 54.43870424, 55.45195848, 56.50959293, 57.60552408,
       58.73474079, 59.89305637, 61.07694402, 62.283401  , 63.509852  ,
       64.75406861, 66.01411808, 67.28831283, 68.57517292, 69.8733911 ,
       71.1818154 , 72.4994236 ]), array([64.39488833, 65.80141549, 67.20794264, 68.61446979, 70.02099695,
       71.4275241 , 72.83405125, 74.2405784 , 75.64710556, 77.05363271,
       78.46015986, 79.86668702, 81.27321417, 82.67974132, 84.08626847,
       85.49279563, 86.89932278])]",28.13054305592113,5.6259873697685645,2,8,Log
"[108.84000000000002, 108.89000000000001, 108.94000000000001, 108.99000000000001, 109.04, 109.09, 109.14000000000001, 109.19000000000001, 109.24000000000001, 109.29, 109.34, 109.39000000000001, 109.44000000000001]","[array([54.84994721, 55.18317903, 55.71983965, 56.39267851, 57.16361673,
       58.00817752, 58.9093443 , 59.85464922, 60.83460322, 61.84178877,
       62.87028147, 63.91528865, 64.97288593]), array([58.56445969, 60.00689583, 61.41588011, 62.79281015, 64.13914768,
       65.45640434, 66.74612901, 68.00989024, 69.24926336, 70.46581466,
       71.66109257, 72.83660849, 73.9938308 ]), array([72.09558373, 73.0743782 , 74.05317268, 75.03196715, 76.01076162,
       76.9895561 , 77.96835057, 78.94714504, 79.92593952, 80.90473399,
       81.88352846, 82.86232294, 83.84111741])]",19.575889469953626,3.04579078942219,3,8,Log
"[130.04, 130.09, 130.14, 130.19, 130.24, 130.29000000000002, 130.34, 130.39, 130.44]","[array([33.52257836, 35.6607054 , 37.65540942, 39.52973649, 41.30245262,
       42.98973761, 44.6058737 , 46.16355513, 47.67405816]), array([70.299416  , 69.59027546, 69.3835121 , 69.51206865, 69.887418  ,
       70.45491421, 71.17761053, 72.02897378, 72.98908699]), array([77.15612947, 79.10815286, 81.06017625, 83.01219964, 84.96422303,
       86.91624642, 88.86826981, 90.8202932 , 92.77231659])]",39.04046779201866,11.797805827936298,4,8,Log
